Subject,Passages,Condition,Difficult,Booklet,Sen_num,num_Probs,RT,RT_out,MW,Com_Score,MW_x_Dif
510,6,Difficult,1,2,3,4,10489,10489,0,1,0
510,2,Difficult,1,2,1,2,11983,11983,0,1,0
510,6,Difficult,1,2,3,4,13256,13256,0,1,0
510,8,Difficult,1,2,1,3,13928,13928,0,1,0
510,5,Easy,0,2,3,3,14242,14242,1,1,0
510,1,Easy,0,2,1,7,14509,14509,0,0,0
510,1,Easy,0,2,1,7,15887,15887,0,1,0
510,7,Easy,0,2,5,2,16815,16815,0,0,0
510,7,Easy,0,2,6,2,19557,19557,0,0,0
510,1,Easy,0,2,1,7,20055,20055,0,1,0
510,6,Difficult,1,2,3,4,20123,20123,0,1,0
510,8,Difficult,1,2,2,3,24054,24054,0,0,0
511,1,Difficult,1,1,1,7,2779,2779,0,1,0
511,4,Easy,0,1,2,4,4633,4633,0,0,0
511,4,Easy,0,1,2,4,4854,4854,0,1,0
511,5,Difficult,1,1,2,5,4971,4971,0,0,0
511,6,Easy,0,1,3,4,4984,4984,0,0,0
511,3,Difficult,1,1,2,4,5198,5198,0,1,0
511,1,Difficult,1,1,1,7,5909,5909,0,1,0
511,7,Difficult,1,1,5,4,6159,6159,1,0,1
511,1,Difficult,1,1,1,7,6229,6229,1,1,1
511,6,Easy,0,1,3,4,6323,6323,1,0,0
511,6,Easy,0,1,3,4,6388,6388,0,0,0
511,7,Difficult,1,1,6,4,6438,6438,0,0,0
511,3,Difficult,1,1,2,4,6522,6522,0,1,0
511,1,Difficult,1,1,1,7,6786,6786,0,0,0
511,4,Easy,0,1,2,4,6788,6788,0,0,0
511,2,Easy,0,1,2,4,7117,7117,1,1,0
511,1,Difficult,1,1,1,7,7167,7167,1,1,1
511,8,Easy,0,1,2,4,7524,7524,0,0,0
511,4,Easy,0,1,2,4,7808,7808,0,0,0
511,1,Difficult,1,1,1,7,7952,7952,0,1,0
511,5,Difficult,1,1,3,5,8048,8048,1,1,1
511,8,Easy,0,1,7,4,9482,9482,0,1,0
511,2,Easy,0,1,1,4,9598,9598,0,0,0
511,6,Easy,0,1,4,4,10805,10805,1,0,0
511,5,Difficult,1,1,3,5,10936,10936,1,1,1
511,8,Easy,0,1,1,4,11471,11471,1,0,0
511,1,Difficult,1,1,1,7,18335,18335,1,1,1
512,5,Difficult,1,1,3,5,2177,2620,0,1,0
512,7,Difficult,1,1,6,4,2387,2620,1,0,1
512,1,Difficult,1,1,1,7,4567,4567,0,1,0
512,7,Difficult,1,1,5,4,4582,4582,0,1,0
512,8,Easy,0,1,7,4,4586,4586,0,1,0
512,4,Easy,0,1,2,4,4894,4894,0,0,0
512,1,Difficult,1,1,1,7,5468,5468,0,1,0
512,5,Difficult,1,1,2,5,5468,5468,1,1,1
512,3,Difficult,1,1,2,4,5562,5562,1,1,1
512,1,Difficult,1,1,1,7,5698,5698,0,0,0
512,2,Easy,0,1,1,4,6533,6533,0,1,0
512,3,Difficult,1,1,2,4,6591,6591,0,1,0
512,4,Easy,0,1,2,4,6785,6785,0,0,0
512,4,Easy,0,1,2,4,6785,6785,0,0,0
512,6,Easy,0,1,4,4,6789,6789,0,1,0
512,1,Difficult,1,1,1,7,7340,7340,0,0,0
512,1,Difficult,1,1,1,7,7497,7497,0,1,0
512,8,Easy,0,1,1,4,7788,7788,0,1,0
512,4,Easy,0,1,2,4,7897,7897,0,1,0
512,2,Easy,0,1,2,4,8008,8008,0,1,0
512,6,Easy,0,1,3,4,8700,8700,0,1,0
512,1,Difficult,1,1,1,7,8734,8734,1,0,1
512,5,Difficult,1,1,3,5,9087,9087,1,0,1
512,8,Easy,0,1,2,4,9368,9368,0,1,0
512,1,Difficult,1,1,1,7,9834,9834,0,0,0
512,6,Easy,0,1,3,4,10455,10455,0,1,0
512,6,Easy,0,1,3,4,10644,10644,0,0,0
