,Subject,part_condition,Passages,trial_difficulty,RT,answers,QuestionNum,MW,Gender,ImplicitWP,MindwanderTheory,Chronotype,ChronotypePM,ChronotypeAM,ChronotypeC,MindwanderTheoryC,ImplicitWP_C,RT_wind_Z,RT_wind
848,73,cond2,5,Easy,1201,0,5.1,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.993332848,1201
849,73,cond2,5,Easy,1422,0,5.2,0,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.953684792,1422
850,73,cond2,5,Easy,1447,0,5.3,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.949199718,1447
851,73,cond2,6,Hard,3059,0,6.1,0,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.660002129,3059
852,73,cond2,6,Hard,1616,1,6.2,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.918880616,1616
853,73,cond2,6,Hard,1140,0,6.3,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-1.00427643,1140
854,73,cond2,7,Easy,681,0,7.1,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-1.086622393,681
855,73,cond2,7,Easy,581,0,7.2,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-1.10456269,581
856,73,cond2,8,Hard,1991,1,8.1,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.851604502,1991
857,73,cond2,8,Hard,420,0,8.2,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-1.133446569,420
858,73,cond2,8,Hard,2673,1,8.3,1,female,26,35,4,-4.897320946,-12.03021529,-8.463768116,13.859375,2.409090909,-0.729251676,2673
859,75,cond2,1,Easy,9465.165,1,1.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.489282904,9465.165
860,75,cond2,1,Easy,8198.42,1,1.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.262025087,8198.42
861,75,cond2,1,Easy,4599.74,0,1.3,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.383588796,4599.74
862,75,cond2,1,Easy,11236.545,0,1.4,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.807073738,11236.545
863,75,cond2,1,Easy,7441.85,1,1.5,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.126294182,7441.85
864,75,cond2,1,Easy,29875.195,0,1.6,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,3.211693384,24640
865,75,cond2,1,Easy,10171.74,0,1.7,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.616044558,10171.74
866,75,cond2,2,Hard,33032.68,1,2.1,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,3.211693384,24640
867,75,cond2,2,Hard,6452.515,0,2.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.051195456,6452.515
868,75,cond2,3,Easy,6367.215,0,3.1,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.06649853,6367.215
869,75,cond2,3,Easy,7898.895,1,3.2,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.208289412,7898.895
870,75,cond2,4,Hard,4914.725,0,4.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.327079551,4914.725
871,75,cond2,4,Hard,5832.195,1,4.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.162482707,5832.195
872,75,cond2,4,Hard,3860.84,1,4.3,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.516149651,3860.84
873,75,cond2,4,Hard,6615.415,0,4.4,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.021970712,6615.415
874,75,cond2,5,Easy,2965.95,1,5.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.676695575,2965.95
875,75,cond2,5,Easy,5264.62,0,5.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.264307348,5264.62
876,75,cond2,5,Easy,4787.99,0,5.3,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.349816186,4787.99
877,75,cond2,6,Hard,2587.735,1,6.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.74454847,2587.735
878,75,cond2,6,Hard,9025.375,0,6.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.410383271,9025.375
879,75,cond2,6,Hard,18984.285,0,6.3,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,2.197041311,18984.285
880,75,cond2,7,Easy,4932.62,1,7.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.323869135,4932.62
881,75,cond2,7,Easy,4803.54,1,7.2,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.34702647,4803.54
882,75,cond2,8,Hard,6029.355,1,8.1,0,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,-0.127111618,6029.355
883,75,cond2,8,Hard,24845.45,0,8.2,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,3.211693384,24640
884,75,cond2,8,Hard,11088.335,1,8.3,1,female,24,20,13,4.102679054,-3.030215286,0.536231884,-1.140625,0.409090909,0.780484424,11088.335
885,76,cond2,1,Easy,19539.42,0,1.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,2.296634179,19539.42
886,76,cond2,1,Easy,8913.535,1,1.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.390318843,8913.535
887,76,cond2,1,Easy,9786.345,1,1.3,0,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.54690355,9786.345
888,76,cond2,1,Easy,11035.955,1,1.4,0,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.771087296,11035.955
889,76,cond2,1,Easy,6005.865,1,1.5,0,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.131325793,6005.865
890,76,cond2,1,Easy,29896.395,0,1.6,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,3.211693384,24640
891,76,cond2,1,Easy,6548.375,1,1.7,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.033997888,6548.375
892,76,cond2,2,Hard,1734.25,0,2.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.897666214,1734.25
893,76,cond2,2,Hard,12664.98,1,2.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,1.06333922,12664.98
894,76,cond2,3,Easy,7303.735,0,3.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.10151594,7303.735
895,76,cond2,3,Easy,5888.215,0,3.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.152432553,5888.215
896,76,cond2,4,Hard,2149.025,0,4.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.823254347,2149.025
897,76,cond2,4,Hard,3839.145,1,4.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.520041798,3839.145
898,76,cond2,4,Hard,1587.575,1,4.3,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.923980145,1587.575
899,76,cond2,4,Hard,2498.86,0,4.4,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.760492909,2498.86
900,76,cond2,5,Easy,5713.19,0,5.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.183832558,5713.19
901,76,cond2,5,Easy,7287.675,0,5.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.098634729,7287.675
902,76,cond2,5,Easy,8029.15,0,5.3,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.231657546,8029.15
903,76,cond2,6,Hard,2993.915,0,6.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.671678571,2993.915
904,76,cond2,6,Hard,2764.175,1,6.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.71289461,2764.175
905,76,cond2,6,Hard,2121.72,0,6.3,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.828152945,2121.72
906,76,cond2,7,Easy,5873.675,1,7.1,0,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.155041072,5873.675
907,76,cond2,7,Easy,594.495,0,7.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-1.102141647,594.495
908,76,cond2,8,Hard,2832.04,0,8.1,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.700719427,2832.04
909,76,cond2,8,Hard,2597.425,1,8.2,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,-0.742810055,2597.425
910,76,cond2,8,Hard,6912.24,1,8.3,1,female,26,37,12,3.102679054,-4.030215286,-0.463768116,15.859375,2.409090909,0.031280574,6912.24
911,79,cond1,1,Hard,4072.955,0,1.1,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.47809559,4072.955
912,79,cond1,1,Hard,10252.815,1,1.2,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.630589653,10252.815
913,79,cond1,1,Hard,5221.535,1,1.3,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.272036925,5221.535
914,79,cond1,1,Hard,11099.805,0,1.4,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.782542176,11099.805
915,79,cond1,1,Hard,4322.03,0,1.5,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.433410795,4322.03
916,79,cond1,1,Hard,31593.62,0,1.6,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,3.211693384,24640
917,79,cond1,1,Hard,7711.36,0,1.7,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.174645076,7711.36
918,79,cond1,2,Easy,3299.965,0,2.1,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.616772292,3299.965
919,79,cond1,2,Easy,17669.395,1,2.2,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,1.961146138,17669.395
920,79,cond1,3,Hard,7270.275,1,3.1,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.095513117,7270.275
921,79,cond1,3,Hard,7692.49,1,3.2,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.171259742,7692.49
922,79,cond1,4,Easy,7416.915,1,4.1,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.121820769,7416.915
923,79,cond1,4,Easy,9152.3,1,4.2,NA,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.433153993,9152.3
924,79,cond1,4,Easy,2428.42,0,4.3,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.773130054,2428.42
925,79,cond1,4,Easy,6643.995,1,4.4,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.016843376,6643.995
926,79,cond1,5,Hard,7033.68,1,5.1,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.053067271,7033.68
927,79,cond1,5,Hard,6411.455,0,5.2,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.058561742,6411.455
928,79,cond1,5,Hard,15088.315,0,5.3,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,1.498092719,15088.315
929,79,cond1,6,Easy,4427.37,1,6.1,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.414512486,4427.37
930,79,cond1,6,Easy,8598.84,1,6.2,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.333861625,8598.84
931,79,cond1,6,Easy,3617.715,0,6.3,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.559766998,3617.715
932,79,cond1,7,Hard,7420.33,1,7.1,0,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.12243343,7420.33
933,79,cond1,7,Hard,9549.17,0,7.2,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.50435365,9549.17
934,79,cond1,8,Easy,2850.13,0,8.1,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.697474027,2850.13
935,79,cond1,8,Easy,4908.53,0,8.2,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,-0.328190952,4908.53
936,79,cond1,8,Easy,9616.32,0,8.3,1,female,23,22,11,2.102679054,-5.030215286,-1.463768116,0.859375,-0.590909091,0.51640056,9616.32
937,80,cond1,1,Hard,7339.385,0,1.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.107911656,7339.385
938,80,cond1,1,Hard,6586.06,1,1.2,0,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.027237087,6586.06
939,80,cond1,1,Hard,3430.54,0,1.3,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.593346749,3430.54
940,80,cond1,1,Hard,9637.56,1,1.4,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.520211079,9637.56
941,80,cond1,1,Hard,6194.18,0,1.5,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.097541523,6194.18
942,80,cond1,1,Hard,14649.165,0,1.6,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,1.419307904,14649.165
943,80,cond1,1,Hard,7030.51,1,1.7,0,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.052498564,7030.51
944,80,cond1,2,Easy,2920.855,0,2.1,0,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.684785752,2920.855
945,80,cond1,2,Easy,7548.705,0,2.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.145464286,7548.705
946,80,cond1,3,Hard,26764.97,0,3.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,3.211693384,24640
947,80,cond1,3,Hard,7163,0,3.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.076267663,7163
948,80,cond1,4,Easy,6084.105,0,4.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.117289305,6084.105
949,80,cond1,4,Easy,6888.455,1,4.2,NA,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.027013475,6888.455
950,80,cond1,4,Easy,2369.635,0,4.3,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.783676258,2369.635
951,80,cond1,4,Easy,5044.8,1,4.4,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.303743709,5044.8
952,80,cond1,5,Hard,4160.35,1,5.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.462416667,4160.35
953,80,cond1,5,Hard,6649.495,0,5.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.015856659,6649.495
954,80,cond1,5,Hard,9369.65,0,5.3,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,0.472147229,9369.65
955,80,cond1,6,Easy,1264.305,0,6.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.981975743,1264.305
956,80,cond1,6,Easy,5880.265,0,6.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.153858806,5880.265
957,80,cond1,6,Easy,4938.82,0,6.3,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.322756836,4938.82
958,80,cond1,7,Hard,5399.115,1,7.1,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.240178546,5399.115
959,80,cond1,7,Hard,2577.89,0,7.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.746314692,2577.89
960,80,cond1,8,Easy,2690.755,0,8.1,0,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.726066376,2690.755
961,80,cond1,8,Easy,3570.825,1,8.2,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.568179203,3570.825
962,80,cond1,8,Easy,5874.13,1,8.3,1,female,24,22,13,4.102679054,-3.030215286,0.536231884,0.859375,0.409090909,-0.154959444,5874.13
963,81,cond1,1,Hard,7071.71,0,1.1,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,0.059889966,7071.71
964,81,cond1,1,Hard,6563.38,1,1.2,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.031305946,6563.38
965,81,cond1,1,Hard,6255.76,1,1.3,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.086493888,6255.76
966,81,cond1,1,Hard,25340.955,1,1.4,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,3.211693384,24640
967,81,cond1,1,Hard,11531.975,0,1.5,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,0.860074758,11531.975
968,81,cond1,1,Hard,26872.615,1,1.6,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,3.211693384,24640
969,81,cond1,1,Hard,5004.14,1,1.7,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.311038234,5004.14
970,81,cond1,2,Easy,3254.105,1,2.1,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.624999712,3254.105
971,81,cond1,2,Easy,9243.63,1,2.2,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,0.449538866,9243.63
972,81,cond1,3,Hard,5522.17,1,3.1,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.218102113,5522.17
973,81,cond1,3,Hard,8705.405,1,3.2,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,0.352979702,8705.405
974,81,cond1,4,Easy,5683.24,0,4.1,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.189205677,5683.24
975,81,cond1,4,Easy,4430.595,1,4.2,NA,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.413933911,4430.595
976,81,cond1,4,Easy,3245.83,1,4.3,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.626484272,3245.83
977,81,cond1,4,Easy,2933.045,1,4.4,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.68259883,2933.045
978,81,cond1,5,Hard,3982.85,1,5.1,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.494260694,3982.85
979,81,cond1,5,Hard,3538.3,1,5.2,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.574014285,3538.3
980,81,cond1,5,Hard,5444.69,1,5.3,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.232002255,5444.69
981,81,cond1,6,Easy,1348.41,1,6.1,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.966887057,1348.41
982,81,cond1,6,Easy,4479.74,1,6.2,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.405117152,4479.74
983,81,cond1,6,Easy,2012.55,0,6.3,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.847738368,2012.55
984,81,cond1,7,Hard,5948.56,1,7.1,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.141606481,5948.56
985,81,cond1,7,Hard,2380.97,0,7.2,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.781642725,2380.97
986,81,cond1,8,Easy,2945.73,1,8.1,1,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.680323103,2945.73
987,81,cond1,8,Easy,3461.385,0,8.2,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.587813064,3461.385
988,81,cond1,8,Easy,4670.145,0,8.3,0,male,25,18,10,1.102679054,-6.030215286,-2.463768116,-3.140625,1.409090909,-0.370957929,4670.145
989,82,cond1,1,Hard,9087.715,0,1.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,0.421567252,9087.715
990,82,cond1,1,Hard,6614.985,1,1.2,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.022047856,6614.985
991,82,cond1,1,Hard,3653.775,1,1.3,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.553297727,3653.775
992,82,cond1,1,Hard,6297.555,1,1.4,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.078995741,6297.555
993,82,cond1,1,Hard,5727.09,0,1.5,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.181338856,5727.09
994,82,cond1,1,Hard,15735.69,0,1.6,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,1.614233717,15735.69
995,82,cond1,1,Hard,3114.095,0,1.7,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.650117922,3114.095
996,82,cond1,2,Easy,5474.79,1,2.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.226602226,5474.79
997,82,cond1,2,Easy,8036.19,1,2.2,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,0.232920543,8036.19
998,82,cond1,3,Hard,14264.9,1,3.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,1.350369621,14264.9
999,82,cond1,3,Hard,5118.6,0,3.2,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.29050377,5118.6
1000,82,cond1,4,Easy,8323.645,1,4.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,0.284490824,8323.645
1001,82,cond1,4,Easy,8210.995,1,4.2,NA,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,0.26428108,8210.995
1002,82,cond1,4,Easy,2566.505,1,4.3,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.748357195,2566.505
1003,82,cond1,4,Easy,2976.49,1,4.4,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.674804668,2976.49
1004,82,cond1,5,Hard,3103.355,0,5.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.65204471,3103.355
1005,82,cond1,5,Hard,4575.73,0,5.2,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.387896261,4575.73
1006,82,cond1,5,Hard,4847.285,0,5.3,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.339178487,4847.285
1007,82,cond1,6,Easy,2750.71,0,6.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.715310271,2750.71
1008,82,cond1,6,Easy,2115.805,1,6.2,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.829214114,2115.805
1009,82,cond1,6,Easy,1691.975,1,6.3,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.905250475,1691.975
1010,82,cond1,7,Hard,2970.55,1,7.1,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.675870322,2970.55
1011,82,cond1,7,Hard,4941.26,1,7.2,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.322319093,4941.26
1012,82,cond1,8,Easy,4638.14,0,8.1,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.376699722,4638.14
1013,82,cond1,8,Easy,3390.26,0,8.2,0,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,-0.600573101,3390.26
1014,82,cond1,8,Easy,9646.82,1,8.3,1,male,22,29,11,2.102679054,-5.030215286,-1.463768116,7.859375,-1.590909091,0.52187235,9646.82
1015,85,cond2,1,Easy,6677.855,0,1.1,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,-0.010768791,6677.855
1016,85,cond2,1,Easy,6327.065,1,1.2,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,-0.073701559,6327.065
1017,85,cond2,1,Easy,5335.965,1,1.3,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,-0.251507843,5335.965
1018,85,cond2,1,Easy,12649.19,1,1.4,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,1.060506448,12649.19
1019,85,cond2,1,Easy,6827.155,1,1.5,1,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,0.016016073,6827.155
1020,85,cond2,1,Easy,17563.485,0,1.6,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,1.94214557,17563.485
1021,85,cond2,1,Easy,8335.945,1,1.7,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,0.286697481,8335.945
1022,85,cond2,2,Hard,3568.32,1,2.1,1,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,-0.568628608,3568.32
1023,85,cond2,2,Hard,8986.055,1,2.2,1,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,0.403329146,8986.055
1024,85,cond2,3,Easy,11692.93,1,3.1,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,0.888950563,11692.93
1025,85,cond2,3,Easy,8279.82,1,3.2,0,female,25,12,12,3.102679054,-4.030215286,-0.463768116,-9.140625,1.409090909,0.276628489,8279.82
